Geography,Industry,Age group,Year,Labour force (persons*1000),"Employment (persons*1,000)","Unemployment (persons*1,000)",Unemployment rate
Saskatchewan,Services-producing sector,25 to 54 years,2017,270.3,262.1,8.2,0.03033666296707362
Saskatchewan,Services-producing sector,25 to 54 years,2018,274.6,266.4,8.2,0.029861616897305165
Saskatchewan,Services-producing sector,25 to 54 years,2019,275.3,268.4,6.9,0.025063567017798764
Saskatchewan,Services-producing sector,25 to 54 years,2020,279.9,265.9,14.1,0.050375133976420156
Saskatchewan,Services-producing sector,55 years and over,2010,70.9,69.1,1.8,0.02538787023977433
Saskatchewan,Services-producing sector,55 years and over,2011,74.1,72.5,1.6,0.021592442645074227
Saskatchewan,Services-producing sector,55 years and over,2012,78.5,76.7,1.8,0.022929936305732486
Saskatchewan,Services-producing sector,55 years and over,2013,82.6,81.0,1.6,0.01937046004842615
Saskatchewan,Services-producing sector,55 years and over,2014,80.9,79.4,1.5,0.018541409147095178
Saskatchewan,Services-producing sector,55 years and over,2015,82.0,79.9,2.2,0.02682926829268293
Saskatchewan,Services-producing sector,55 years and over,2016,85.7,83.0,2.8,0.03267211201866978
Saskatchewan,Services-producing sector,55 years and over,2017,90.0,87.5,2.5,0.027777777777777776
Saskatchewan,Services-producing sector,55 years and over,2018,90.3,87.7,2.6,0.02879291251384275
Saskatchewan,Services-producing sector,55 years and over,2019,95.4,93.1,2.3,0.024109014675052408
Saskatchewan,Services-producing sector,55 years and over,2020,92.7,88.0,4.7,0.05070118662351672
Saskatchewan,Unclassified industries,15 years and over (x 1000),2010,8.9,0.0,8.9,1.0
Saskatchewan,Unclassified industries,15 years and over (x 1000),2011,10.2,0.0,10.2,1.0
Saskatchewan,Unclassified industries,15 years and over (x 1000),2012,8.9,0.0,8.9,1.0
Saskatchewan,Unclassified industries,15 years and over (x 1000),2013,7.8,0.0,7.8,1.0
Saskatchewan,Unclassified industries,15 years and over (x 1000),2014,6.5,0.0,6.5,1.0
Saskatchewan,Unclassified industries,15 years and over (x 1000),2015,8.7,0.0,8.7,1.0
Saskatchewan,Unclassified industries,15 years and over (x 1000),2016,11.4,0.0,11.4,1.0
Saskatchewan,Unclassified industries,15 years and over (x 1000),2017,14.2,0.0,14.2,1.0
Saskatchewan,Unclassified industries,15 years and over (x 1000),2018,14.5,0.0,14.5,1.0
Saskatchewan,Unclassified industries,15 years and over (x 1000),2019,13.9,0.0,13.9,1.0
Saskatchewan,Unclassified industries,15 years and over (x 1000),2020,12.2,0.0,12.2,1.0
Saskatchewan,Unclassified industries,15 to 24 years (x 1000),2010,2.7,0.0,2.7,1.0
Saskatchewan,Unclassified industries,15 to 24 years (x 1000),2011,3.5,0.0,3.5,1.0
Saskatchewan,Unclassified industries,15 to 24 years (x 1000),2012,2.8,0.0,2.8,1.0
Saskatchewan,Unclassified industries,15 to 24 years (x 1000),2013,2.4,0.0,2.4,1.0
Saskatchewan,Unclassified industries,15 to 24 years (x 1000),2014,2.4,0.0,2.4,1.0
Saskatchewan,Unclassified industries,15 to 24 years (x 1000),2015,3.1,0.0,3.1,1.0
Saskatchewan,Unclassified industries,15 to 24 years (x 1000),2016,3.5,0.0,3.5,1.0
Saskatchewan,Unclassified industries,15 to 24 years (x 1000),2017,4.5,0.0,4.5,1.0
Saskatchewan,Unclassified industries,15 to 24 years (x 1000),2018,4.7,0.0,4.7,1.0
Saskatchewan,Unclassified industries,15 to 24 years (x 1000),2019,4.8,0.0,4.8,1.0
Saskatchewan,Unclassified industries,15 to 24 years (x 1000),2020,4.7,0.0,4.7,1.0
Saskatchewan,Unclassified industries,25 to 54 years (x 1000),2010,5.0,0.0,5.0,1.0
Saskatchewan,Unclassified industries,25 to 54 years (x 1000),2011,5.4,0.0,5.4,1.0
Saskatchewan,Unclassified industries,25 to 54 years (x 1000),2012,4.8,0.0,4.8,1.0
Saskatchewan,Unclassified industries,25 to 54 years (x 1000),2013,4.2,0.0,4.2,1.0
Saskatchewan,Unclassified industries,25 to 54 years (x 1000),2014,3.2,0.0,3.2,1.0
Saskatchewan,Unclassified industries,25 to 54 years (x 1000),2015,4.6,0.0,4.6,1.0
Saskatchewan,Unclassified industries,25 to 54 years (x 1000),2016,6.1,0.0,6.1,1.0
Saskatchewan,Unclassified industries,25 to 54 years (x 1000),2017,7.4,0.0,7.4,1.0
Saskatchewan,Unclassified industries,25 to 54 years (x 1000),2018,7.7,0.0,7.7,1.0
Saskatchewan,Unclassified industries,25 to 54 years (x 1000),2019,7.1,0.0,7.1,1.0
Saskatchewan,Unclassified industries,25 to 54 years (x 1000),2020,5.8,0.0,5.8,1.0
Saskatchewan,Unclassified industries,55 years and over (x 1000),2010,1.2,0.0,1.2,1.0
Saskatchewan,Unclassified industries,55 years and over (x 1000),2011,1.3,0.0,1.3,1.0
Saskatchewan,Unclassified industries,55 years and over (x 1000),2012,1.3,0.0,1.3,1.0
Saskatchewan,Unclassified industries,55 years and over (x 1000),2013,1.2,0.0,1.2,1.0
Saskatchewan,Unclassified industries,55 years and over (x 1000),2014,0.9,0.0,0.9,1.0
Saskatchewan,Unclassified industries,55 years and over (x 1000),2015,0.9,0.0,0.9,1.0
Saskatchewan,Unclassified industries,55 years and over (x 1000),2016,1.7,0.0,1.7,1.0
Saskatchewan,Unclassified industries,55 years and over (x 1000),2017,2.3,0.0,2.3,1.0
Saskatchewan,Unclassified industries,55 years and over (x 1000),2018,2.2,0.0,2.2,1.0
Saskatchewan,Unclassified industries,55 years and over (x 1000),2019,2.0,0.0,2.0,1.0
Saskatchewan,Unclassified industries,55 years and over (x 1000),2020,1.7,0.0,1.7,1.0
Alberta,All industries,15 years and over,2010,2163.8,2021.1,142.8,0.0659950087808485
Alberta,All industries,15 years and over,2011,2215.8,2094.7,121.1,0.05465294701687877
Alberta,All industries,15 years and over,2012,2259.4,2153.9,105.5,0.04669381251659732
Alberta,All industries,15 years and over,2013,2305.6,2199.2,106.4,0.046148507980569055
Alberta,All industries,15 years and over,2014,2347.9,2236.8,111.1,0.04731888070190383
Alberta,All industries,15 years and over,2015,2391.4,2246.4,145.0,0.06063393827883248
Alberta,All industries,15 years and over,2016,2391.0,2195.7,195.4,0.08172312839815978
Alberta,All industries,15 years and over,2017,2412.1,2220.8,191.3,0.07930848638116166
Alberta,All industries,15 years and over,2018,2425.3,2263.6,161.7,0.06667216426833793
Alberta,All industries,15 years and over,2019,2450.6,2279.3,171.3,0.06990124867379419
Alberta,All industries,15 years and over,2020,2405.0,2129.8,275.2,0.11442827442827443
Alberta,All industries,15 to 24 years,2010,360.1,319.3,40.7,0.1130241599555679
Alberta,All industries,15 to 24 years,2011,361.7,324.2,37.5,0.10367708045341444
Alberta,All industries,15 to 24 years,2012,354.2,323.1,31.2,0.088085827216262
Alberta,All industries,15 to 24 years,2013,354.4,324.6,29.8,0.08408577878103839
Alberta,All industries,15 to 24 years,2014,353.4,319.8,33.6,0.09507640067911716
Alberta,All industries,15 to 24 years,2015,357.3,320.0,37.3,0.10439406661069128
Alberta,All industries,15 to 24 years,2016,346.5,301.3,45.1,0.13015873015873017
Alberta,All industries,15 to 24 years,2017,340.7,296.2,44.5,0.13061344291165247
Alberta,All industries,15 to 24 years,2018,334.2,294.7,39.5,0.11819269898264513
Alberta,All industries,15 to 24 years,2019,335.4,293.0,42.3,0.1261180679785331
Alberta,All industries,15 to 24 years,2020,321.2,243.9,77.3,0.24066002490660024
Alberta,All industries,25 to 54 years,2010,1472.0,1385.8,86.2,0.058559782608695654
Alberta,All industries,25 to 54 years,2011,1489.5,1423.3,66.2,0.044444444444444446
Alberta,All industries,25 to 54 years,2012,1519.7,1461.2,58.5,0.03849443969204448
Alberta,All industries,25 to 54 years,2013,1544.3,1485.5,58.8,0.03807550346435278
Alberta,All industries,25 to 54 years,2014,1578.7,1517.5,61.2,0.03876607335149174
Alberta,All industries,25 to 54 years,2015,1597.9,1510.4,87.5,0.05475937167532386
Alberta,All industries,25 to 54 years,2016,1598.8,1483.8,115.0,0.07192894671003253
Alberta,All industries,25 to 54 years,2017,1607.5,1500.0,107.6,0.0669362363919129
Alberta,All industries,25 to 54 years,2018,1620.3,1529.5,90.8,0.05603900512250818
Alberta,All industries,25 to 54 years,2019,1630.6,1536.8,93.8,0.05752483748313504
Alberta,All industries,25 to 54 years,2020,1615.2,1465.5,149.8,0.09274393263992076
Alberta,All industries,55 years and over,2010,331.8,315.9,15.9,0.04792043399638336
Alberta,All industries,55 years and over,2011,364.6,347.2,17.4,0.04772353263850795
Alberta,All industries,55 years and over,2012,385.4,369.6,15.8,0.04099636741048262
Alberta,All industries,55 years and over,2013,406.9,389.0,17.8,0.04374539198820349
Alberta,All industries,55 years and over,2014,415.8,399.5,16.3,0.0392015392015392
Alberta,All industries,55 years and over,2015,436.3,416.0,20.3,0.04652761861104744
Alberta,All industries,55 years and over,2016,445.7,410.5,35.2,0.07897689028494503
Alberta,All industries,55 years and over,2017,463.9,424.7,39.2,0.08450097003664583
Alberta,All industries,55 years and over,2018,470.8,439.4,31.3,0.06648258283772303
Alberta,All industries,55 years and over,2019,484.6,449.5,35.1,0.07243087082129591
Alberta,All industries,55 years and over,2020,468.6,420.4,48.2,0.10285958173282117
Alberta,Goods-producing sector,15 years and over,2010,573.0,539.4,33.6,0.05863874345549738
Alberta,Goods-producing sector,15 years and over,2011,601.2,575.7,25.6,0.04258150365934797
Alberta,Goods-producing sector,15 years and over,2012,642.5,619.8,22.7,0.03533073929961089
Alberta,Goods-producing sector,15 years and over,2013,660.7,635.0,25.8,0.03904949296200999
Alberta,Goods-producing sector,15 years and over,2014,672.5,647.5,25.0,0.03717472118959108
Alberta,Goods-producing sector,15 years and over,2015,668.9,628.6,40.2,0.06009866945731799
Alberta,Goods-producing sector,15 years and over,2016,616.8,565.0,51.8,0.08398184176394294
Alberta,Goods-producing sector,15 years and over,2017,602.6,562.2,40.3,0.06687686691005641
Alberta,Goods-producing sector,15 years and over,2018,621.6,586.8,34.8,0.05598455598455598
Alberta,Goods-producing sector,15 years and over,2019,619.6,580.9,38.7,0.062459651387992254
Alberta,Goods-producing sector,15 years and over,2020,593.2,535.6,57.6,0.09710047201618341
Alberta,Goods-producing sector,15 to 24 years,2010,73.5,66.9,6.7,0.09115646258503401
Alberta,Goods-producing sector,15 to 24 years,2011,76.5,70.1,6.4,0.08366013071895426
Alberta,Goods-producing sector,15 to 24 years,2012,83.7,78.6,5.1,0.06093189964157705
Alberta,Goods-producing sector,15 to 24 years,2013,77.9,72.2,5.7,0.07317073170731707
Alberta,Goods-producing sector,15 to 24 years,2014,81.5,76.8,4.7,0.05766871165644172
Alberta,Goods-producing sector,15 to 24 years,2015,82.8,75.9,7.0,0.08454106280193237
Alberta,Goods-producing sector,15 to 24 years,2016,59.8,53.0,6.8,0.1137123745819398
Alberta,Goods-producing sector,15 to 24 years,2017,59.6,54.4,5.2,0.087248322147651
Alberta,Goods-producing sector,15 to 24 years,2018,62.5,57.2,5.3,0.0848
Alberta,Goods-producing sector,15 to 24 years,2019,59.9,54.5,5.4,0.09015025041736228
Alberta,Goods-producing sector,15 to 24 years,2020,47.8,40.2,7.6,0.1589958158995816
Alberta,Goods-producing sector,25 to 54 years,2010,415.3,392.1,23.3,0.056104021189501564
Alberta,Goods-producing sector,25 to 54 years,2011,433.3,417.9,15.4,0.035541195476575124
Alberta,Goods-producing sector,25 to 54 years,2012,451.8,438.0,13.8,0.03054448871181939
Alberta,Goods-producing sector,25 to 54 years,2013,464.2,448.8,15.5,0.033390779836277466
Alberta,Goods-producing sector,25 to 54 years,2014,478.0,462.1,15.9,0.03326359832635983
Alberta,Goods-producing sector,25 to 54 years,2015,468.7,441.1,27.6,0.05888628120332836
Alberta,Goods-producing sector,25 to 54 years,2016,443.0,406.6,36.4,0.08216704288939052
Alberta,Goods-producing sector,25 to 54 years,2017,427.0,400.0,27.0,0.06323185011709602
Alberta,Goods-producing sector,25 to 54 years,2018,436.9,414.5,22.4,0.051270313572899975
Alberta,Goods-producing sector,25 to 54 years,2019,438.7,414.1,24.5,0.055846820150444496
Alberta,Goods-producing sector,25 to 54 years,2020,421.2,383.2,38.1,0.09045584045584046
Alberta,Goods-producing sector,55 years and over,2010,84.1,80.5,3.6,0.04280618311533889
Alberta,Goods-producing sector,55 years and over,2011,91.5,87.7,3.8,0.04153005464480874
Alberta,Goods-producing sector,55 years and over,2012,107.0,103.2,3.8,0.03551401869158878
Alberta,Goods-producing sector,55 years and over,2013,118.6,114.0,4.6,0.0387858347386172
Alberta,Goods-producing sector,55 years and over,2014,113.1,108.7,4.4,0.038903625110521665
Alberta,Goods-producing sector,55 years and over,2015,117.3,111.7,5.6,0.04774083546462063
Alberta,Goods-producing sector,55 years and over,2016,114.0,105.4,8.6,0.07543859649122807
Alberta,Goods-producing sector,55 years and over,2017,115.9,107.8,8.1,0.06988783433994822
Alberta,Goods-producing sector,55 years and over,2018,122.2,115.0,7.2,0.058919803600654665
Alberta,Goods-producing sector,55 years and over,2019,121.0,112.3,8.7,0.07190082644628099
Alberta,Goods-producing sector,55 years and over,2020,124.1,112.2,11.9,0.09589041095890412
Alberta,Services-producing sector,15 years and over,2010,1547.3,1481.6,65.7,0.042461061203386545
Alberta,Services-producing sector,15 years and over,2011,1574.0,1519.0,55.0,0.0349428208386277
Alberta,Services-producing sector,15 years and over,2012,1581.2,1534.1,47.1,0.029787503162155324
Alberta,Services-producing sector,15 years and over,2013,1611.6,1564.2,47.4,0.029411764705882353
Alberta,Services-producing sector,15 years and over,2014,1639.3,1589.2,50.1,0.030561825169279574
Alberta,Services-producing sector,15 years and over,2015,1682.3,1617.7,64.6,0.03839980978422398
Alberta,Services-producing sector,15 years and over,2016,1708.5,1630.7,77.8,0.045537020778460634
Alberta,Services-producing sector,15 years and over,2017,1733.2,1658.6,74.7,0.043099469189937685
Alberta,Services-producing sector,15 years and over,2018,1737.0,1676.9,60.2,0.03465745538284398
Alberta,Services-producing sector,15 years and over,2019,1766.3,1698.4,67.9,0.03844194078016192
Alberta,Services-producing sector,15 years and over,2020,1733.0,1594.2,138.8,0.08009232544720139
Alberta,Services-producing sector,15 to 24 years,2010,272.0,252.5,19.5,0.07169117647058823
Alberta,Services-producing sector,15 to 24 years,2011,272.0,254.1,17.9,0.06580882352941175
Alberta,Services-producing sector,15 to 24 years,2012,259.6,244.5,15.1,0.05816640986132511
Alberta,Services-producing sector,15 to 24 years,2013,266.7,252.5,14.2,0.05324334458192726
Alberta,Services-producing sector,15 to 24 years,2014,259.6,243.0,16.6,0.06394453004622497
Alberta,Services-producing sector,15 to 24 years,2015,262.2,244.2,18.1,0.06903127383676584
Alberta,Services-producing sector,15 to 24 years,2016,268.3,248.3,20.0,0.07454342154304883
Alberta,Services-producing sector,15 to 24 years,2017,261.4,241.7,19.7,0.07536342769701607
Alberta,Services-producing sector,15 to 24 years,2018,251.9,237.5,14.4,0.05716554188169909
Alberta,Services-producing sector,15 to 24 years,2019,255.6,238.5,17.0,0.06651017214397496
Alberta,Services-producing sector,15 to 24 years,2020,243.6,203.7,39.9,0.16379310344827586
Alberta,Services-producing sector,25 to 54 years,2010,1032.8,993.8,39.1,0.037858249419055
Alberta,Services-producing sector,25 to 54 years,2011,1035.4,1005.3,30.1,0.029070890477110294
Alberta,Services-producing sector,25 to 54 years,2012,1048.4,1023.2,25.2,0.02403662724151087
Alberta,Services-producing sector,25 to 54 years,2013,1061.8,1036.8,25.1,0.023639103409304956
Alberta,Services-producing sector,25 to 54 years,2014,1082.9,1055.4,27.5,0.025394773293932957
Alberta,Services-producing sector,25 to 54 years,2015,1106.8,1069.3,37.5,0.0338814600650524
Alberta,Services-producing sector,25 to 54 years,2016,1122.6,1077.3,45.4,0.04044183146267593
Alberta,Services-producing sector,25 to 54 years,2017,1142.4,1100.0,42.4,0.03711484593837534
Alberta,Services-producing sector,25 to 54 years,2018,1149.3,1115.0,34.3,0.02984425302357957
Alberta,Services-producing sector,25 to 54 years,2019,1160.3,1122.7,37.6,0.03240541239334655
Alberta,Services-producing sector,25 to 54 years,2020,1157.7,1082.3,75.4,0.06512913535458237
Alberta,Services-producing sector,55 years and over,2010,242.5,235.4,7.1,0.029278350515463916
Alberta,Services-producing sector,55 years and over,2011,266.6,259.5,7.1,0.026631657914478617
Alberta,Services-producing sector,55 years and over,2012,273.2,266.4,6.8,0.024890190336749635
Alberta,Services-producing sector,55 years and over,2013,283.1,275.0,8.1,0.02861179795125397
Alberta,Services-producing sector,55 years and over,2014,296.9,290.8,6.1,0.02054563826204109
Alberta,Services-producing sector,55 years and over,2015,313.2,304.3,9.0,0.028735632183908046
Alberta,Services-producing sector,55 years and over,2016,317.6,305.1,12.4,0.03904282115869018
Alberta,Services-producing sector,55 years and over,2017,329.4,316.8,12.6,0.03825136612021858
Alberta,Services-producing sector,55 years and over,2018,335.9,324.4,11.5,0.03423637987496279
Alberta,Services-producing sector,55 years and over,2019,350.5,337.2,13.3,0.037945791726105564
Alberta,Services-producing sector,55 years and over,2020,331.7,308.2,23.5,0.07084715104009648
Alberta,Unclassified industries,15 years and over (x 1000),2010,43.5,0.0,43.5,1.0
Alberta,Unclassified industries,15 years and over (x 1000),2011,40.5,0.0,40.5,1.0
Alberta,Unclassified industries,15 years and over (x 1000),2012,35.7,0.0,35.7,1.0
Alberta,Unclassified industries,15 years and over (x 1000),2013,33.3,0.0,33.3,1.0
Alberta,Unclassified industries,15 years and over (x 1000),2014,36.1,0.0,36.1,1.0
Alberta,Unclassified industries,15 years and over (x 1000),2015,40.3,0.0,40.3,1.0
Alberta,Unclassified industries,15 years and over (x 1000),2016,65.8,0.0,65.8,1.0
Alberta,Unclassified industries,15 years and over (x 1000),2017,76.3,0.0,76.3,1.0
Alberta,Unclassified industries,15 years and over (x 1000),2018,66.7,0.0,66.7,1.0
Alberta,Unclassified industries,15 years and over (x 1000),2019,64.7,0.0,64.7,1.0
Alberta,Unclassified industries,15 years and over (x 1000),2020,78.8,0.0,78.8,1.0
Alberta,Unclassified industries,15 to 24 years (x 1000),2010,14.5,0.0,14.5,1.0
Alberta,Unclassified industries,15 to 24 years (x 1000),2011,13.2,0.0,13.2,1.0
Alberta,Unclassified industries,15 to 24 years (x 1000),2012,10.9,0.0,10.9,1.0
Alberta,Unclassified industries,15 to 24 years (x 1000),2013,9.9,0.0,9.9,1.0
Alberta,Unclassified industries,15 to 24 years (x 1000),2014,12.4,0.0,12.4,1.0
Alberta,Unclassified industries,15 to 24 years (x 1000),2015,12.2,0.0,12.2,1.0
Alberta,Unclassified industries,15 to 24 years (x 1000),2016,18.4,0.0,18.4,1.0
Alberta,Unclassified industries,15 to 24 years (x 1000),2017,19.6,0.0,19.6,1.0
Alberta,Unclassified industries,15 to 24 years (x 1000),2018,19.8,0.0,19.8,1.0
Alberta,Unclassified industries,15 to 24 years (x 1000),2019,19.9,0.0,19.9,1.0
Alberta,Unclassified industries,15 to 24 years (x 1000),2020,29.7,0.0,29.7,1.0
Alberta,Unclassified industries,25 to 54 years (x 1000),2010,23.8,0.0,23.8,1.0
Alberta,Unclassified industries,25 to 54 years (x 1000),2011,20.7,0.0,20.7,1.0
Alberta,Unclassified industries,25 to 54 years (x 1000),2012,19.5,0.0,19.5,1.0
Alberta,Unclassified industries,25 to 54 years (x 1000),2013,18.3,0.0,18.3,1.0
Alberta,Unclassified industries,25 to 54 years (x 1000),2014,17.8,0.0,17.8,1.0
Alberta,Unclassified industries,25 to 54 years (x 1000),2015,22.3,0.0,22.3,1.0
Alberta,Unclassified industries,25 to 54 years (x 1000),2016,33.2,0.0,33.2,1.0
Alberta,Unclassified industries,25 to 54 years (x 1000),2017,38.2,0.0,38.2,1.0
Alberta,Unclassified industries,25 to 54 years (x 1000),2018,34.2,0.0,34.2,1.0
Alberta,Unclassified industries,25 to 54 years (x 1000),2019,31.7,0.0,31.7,1.0
Alberta,Unclassified industries,25 to 54 years (x 1000),2020,36.3,0.0,36.3,1.0
Alberta,Unclassified industries,55 years and over (x 1000),2010,5.1,0.0,5.1,1.0
Alberta,Unclassified industries,55 years and over (x 1000),2011,6.5,0.0,6.5,1.0
Alberta,Unclassified industries,55 years and over (x 1000),2012,5.2,0.0,5.2,1.0
Alberta,Unclassified industries,55 years and over (x 1000),2013,5.1,0.0,5.1,1.0
Alberta,Unclassified industries,55 years and over (x 1000),2014,5.9,0.0,5.9,1.0
Alberta,Unclassified industries,55 years and over (x 1000),2015,5.7,0.0,5.7,1.0
Alberta,Unclassified industries,55 years and over (x 1000),2016,14.2,0.0,14.2,1.0
Alberta,Unclassified industries,55 years and over (x 1000),2017,18.5,0.0,18.5,1.0
Alberta,Unclassified industries,55 years and over (x 1000),2018,12.7,0.0,12.7,1.0
Alberta,Unclassified industries,55 years and over (x 1000),2019,13.1,0.0,13.1,1.0
Alberta,Unclassified industries,55 years and over (x 1000),2020,12.8,0.0,12.8,1.0
British Columbia,All industries,15 years and over,2010,2398.6,2214.9,183.7,0.0765863420328525
British Columbia,All industries,15 years and over,2011,2404.4,2220.3,184.1,0.07656795874230576
British Columbia,All industries,15 years and over,2012,2442.5,2274.7,167.8,0.06870010235414535
British Columbia,All industries,15 years and over,2013,2453.7,2291.0,162.6,0.06626726983738844
British Columbia,All industries,15 years and over,2014,2482.8,2331.6,151.2,0.060898985016916374
British Columbia,All industries,15 years and over,2015,2527.2,2371.0,156.3,0.06184710351377019
British Columbia,All industries,15 years and over,2016,2612.1,2453.5,158.6,0.060717430419968604
British Columbia,All industries,15 years and over,2017,2693.5,2554.4,139.1,0.05164284388342305
British Columbia,All industries,15 years and over,2018,2718.9,2589.9,129.0,0.04744565817058369
British Columbia,All industries,15 years and over,2019,2798.1,2666.4,131.7,0.04706765305028412
British Columbia,All industries,15 years and over,2020,2735.3,2491.1,244.3,0.08931378642196468
British Columbia,All industries,15 to 24 years,2010,363.5,313.7,49.8,0.13700137551581842
British Columbia,All industries,15 to 24 years,2011,363.0,311.4,51.7,0.14242424242424243
British Columbia,All industries,15 to 24 years,2012,359.4,311.9,47.6,0.13244296048970508
British Columbia,All industries,15 to 24 years,2013,358.4,311.7,46.7,0.1303013392857143
British Columbia,All industries,15 to 24 years,2014,363.1,321.9,41.2,0.1134673643624346
British Columbia,All industries,15 to 24 years,2015,361.0,319.7,41.3,0.11440443213296399
British Columbia,All industries,15 to 24 years,2016,366.4,329.3,37.1,0.10125545851528385
British Columbia,All industries,15 to 24 years,2017,391.9,358.3,33.6,0.08573615718295484
British Columbia,All industries,15 to 24 years,2018,392.8,362.2,30.6,0.07790224032586558
British Columbia,All industries,15 to 24 years,2019,400.0,363.5,36.5,0.09125
British Columbia,All industries,15 to 24 years,2020,366.3,298.3,68.0,0.18564018564018564
British Columbia,All industries,25 to 54 years,2010,1610.0,1499.2,110.8,0.06881987577639752
British Columbia,All industries,25 to 54 years,2011,1604.5,1498.3,106.1,0.06612651916484887
British Columbia,All industries,25 to 54 years,2012,1617.9,1524.4,93.5,0.057790963594783355
British Columbia,All industries,25 to 54 years,2013,1620.7,1531.0,89.7,0.05534645523539211
British Columbia,All industries,25 to 54 years,2014,1637.9,1553.1,84.8,0.05177361255265889
British Columbia,All industries,25 to 54 years,2015,1658.5,1572.2,86.3,0.05203497135966234
British Columbia,All industries,25 to 54 years,2016,1682.5,1591.4,91.1,0.05414561664190193
British Columbia,All industries,25 to 54 years,2017,1721.2,1644.7,76.6,0.04450383453404601
British Columbia,All industries,25 to 54 years,2018,1734.2,1662.1,72.1,0.04157536616307231
British Columbia,All industries,25 to 54 years,2019,1776.2,1707.2,69.0,0.038846976691813986
British Columbia,All industries,25 to 54 years,2020,1752.3,1620.8,131.5,0.07504422758660047
British Columbia,All industries,55 years and over,2010,425.0,402.0,23.0,0.05411764705882353
British Columbia,All industries,55 years and over,2011,436.9,410.6,26.3,0.06019684138246739
British Columbia,All industries,55 years and over,2012,465.1,438.4,26.7,0.05740700924532358
British Columbia,All industries,55 years and over,2013,474.5,448.3,26.2,0.055216016859852474
British Columbia,All industries,55 years and over,2014,481.8,456.6,25.2,0.0523038605230386
British Columbia,All industries,55 years and over,2015,507.7,479.1,28.6,0.05633247981091196
British Columbia,All industries,55 years and over,2016,563.2,532.9,30.3,0.053799715909090905
British Columbia,All industries,55 years and over,2017,580.4,551.5,28.9,0.049793246037215716
British Columbia,All industries,55 years and over,2018,591.9,565.6,26.4,0.044602128737962494
British Columbia,All industries,55 years and over,2019,622.0,595.8,26.2,0.04212218649517685
British Columbia,All industries,55 years and over,2020,616.8,571.9,44.8,0.07263294422827497
British Columbia,Goods-producing sector,15 years and over,2010,473.2,433.9,39.3,0.08305156382079458
British Columbia,Goods-producing sector,15 years and over,2011,461.2,428.0,33.1,0.0717692974848222
British Columbia,Goods-producing sector,15 years and over,2012,469.0,440.7,28.3,0.06034115138592751
British Columbia,Goods-producing sector,15 years and over,2013,473.1,443.5,29.6,0.06256605368843796
British Columbia,Goods-producing sector,15 years and over,2014,489.5,461.2,28.3,0.05781409601634321
British Columbia,Goods-producing sector,15 years and over,2015,502.7,472.4,30.3,0.06027451760493336
British Columbia,Goods-producing sector,15 years and over,2016,516.0,486.3,29.7,0.05755813953488372
British Columbia,Goods-producing sector,15 years and over,2017,533.6,510.9,22.7,0.04254122938530734
British Columbia,Goods-producing sector,15 years and over,2018,539.6,520.6,19.0,0.035211267605633804
British Columbia,Goods-producing sector,15 years and over,2019,535.1,512.0,23.1,0.04316950102784527
British Columbia,Goods-producing sector,15 years and over,2020,519.0,483.2,35.8,0.06897880539499036
British Columbia,Goods-producing sector,15 to 24 years,2010,56.3,48.4,7.9,0.14031971580817054
British Columbia,Goods-producing sector,15 to 24 years,2011,58.5,51.9,6.6,0.11282051282051281
British Columbia,Goods-producing sector,15 to 24 years,2012,55.9,49.5,6.3,0.11270125223613596
British Columbia,Goods-producing sector,15 to 24 years,2013,50.1,45.0,5.1,0.10179640718562873
British Columbia,Goods-producing sector,15 to 24 years,2014,58.6,52.5,6.1,0.10409556313993173
British Columbia,Goods-producing sector,15 to 24 years,2015,55.0,49.4,5.6,0.10181818181818181
British Columbia,Goods-producing sector,15 to 24 years,2016,53.8,49.4,4.5,0.08364312267657993
British Columbia,Goods-producing sector,15 to 24 years,2017,55.0,51.0,4.1,0.07454545454545454
British Columbia,Goods-producing sector,15 to 24 years,2018,58.7,55.3,3.4,0.05792163543441226
British Columbia,Goods-producing sector,15 to 24 years,2019,57.0,52.1,4.9,0.08596491228070176
British Columbia,Goods-producing sector,15 to 24 years,2020,55.9,49.3,6.6,0.11806797853309481
British Columbia,Goods-producing sector,25 to 54 years,2010,335.7,309.6,26.1,0.07774798927613942
British Columbia,Goods-producing sector,25 to 54 years,2011,323.2,301.1,22.1,0.06837871287128713
British Columbia,Goods-producing sector,25 to 54 years,2012,329.6,311.1,18.5,0.056128640776699025
British Columbia,Goods-producing sector,25 to 54 years,2013,330.7,310.8,19.9,0.060175385545811914
British Columbia,Goods-producing sector,25 to 54 years,2014,328.2,312.4,15.8,0.04814137720901889
British Columbia,Goods-producing sector,25 to 54 years,2015,344.0,326.4,17.6,0.051162790697674425
British Columbia,Goods-producing sector,25 to 54 years,2016,353.3,335.1,18.2,0.05151429380130201
British Columbia,Goods-producing sector,25 to 54 years,2017,352.2,339.3,12.9,0.036626916524701875
British Columbia,Goods-producing sector,25 to 54 years,2018,352.9,341.4,11.5,0.03258713516576934
British Columbia,Goods-producing sector,25 to 54 years,2019,353.1,340.6,12.5,0.03540073633531577
British Columbia,Goods-producing sector,25 to 54 years,2020,341.9,321.1,20.8,0.06083650190114069
British Columbia,Goods-producing sector,55 years and over,2010,81.2,75.9,5.3,0.06527093596059112
British Columbia,Goods-producing sector,55 years and over,2011,79.4,75.0,4.4,0.055415617128463476
